LAT,LON,CO,O3,PM025,,max lat,min lat,,,,,,
40.273,-79.947,118.37,31.385,7.6987,,,,,,,,,
40.275,-79.947,118.37,31.385,7.6987,,,,,,,,,
40.277,-79.947,118.37,31.385,7.6987,,,,,,,,,
40.278,-79.947,118.37,31.385,7.6987,,,,,,,,,
40.28,-79.947,118.37,31.385,7.6987,,,,,,,,,
40.282,-79.947,118.37,31.385,7.6987,,,,,,,,,
40.284,-79.947,118.37,31.385,7.6987,,,,,,,,,
40.286,-79.947,118.37,30.333,7.6987,,,,,,,,,
40.287,-79.947,118.37,23.519,7.6987,,,,,,,,,
40.289,-79.947,118.37,23.519,7.6987,,,,,,,,,
40.291,-79.947,172.89,23.519,5.3914,,,,,,,,,
40.293,-79.947,172.89,23.519,5.3915,,,,,,,,,
40.295,-79.947,172.89,23.519,5.3915,,,,,,,,,
40.296,-79.947,172.89,23.519,5.3915,,,,,,,,,
40.298,-79.947,172.89,23.519,5.3915,,,,,,,,,
40.3,-79.947,172.89,23.52,5.3915,,,,,,,,,
40.302,-79.947,172.9,23.52,5.3915,,,,,,,,,
40.304,-79.947,172.9,23.52,5.3915,,,,,,,,,
40.305,-79.947,172.9,23.52,5.3916,,,,,,,,,
40.307,-79.947,172.9,23.52,5.3916,,,,,,,,,
40.309,-79.947,172.9,23.52,5.3916,,,,,,,,,
40.311,-79.947,172.9,23.52,5.3916,,,,,,,,,
40.313,-79.947,172.9,23.52,5.3916,,,,,,,,,
40.314,-79.947,172.9,23.52,5.3916,,,,,,,,,
40.316,-79.947,172.9,23.52,5.3916,,,,,,,,,
40.318,-79.947,172.9,23.52,5.3916,,,,,,,,,
40.32,-79.947,172.9,23.52,5.3916,,,,,,,,,
40.322,-79.947,172.9,23.52,5.3916,,,,,,,,,
40.323,-79.947,172.9,23.52,5.3916,,,,,,,,,
40.325,-79.947,172.9,23.52,5.3916,,,,,,,,,
40.327,-79.947,172.9,23.52,5.3916,,,,,,,,,
40.329,-79.947,160.12,37.406,9.014,,,,,,,,,
40.331,-79.947,160.12,37.406,9.0141,,,,,,,,,
40.332,-79.947,160.12,37.406,9.0142,,,,,,,,,
40.334,-79.947,160.12,37.406,9.0143,,,,,,,,,
40.336,-79.947,160.12,37.406,9.0144,,,,,,,,,
40.338,-79.947,160.13,37.406,9.0145,,,,,,,,,
40.34,-79.947,160.13,37.406,9.0146,,,,,,,,,
40.341,-79.947,160.13,37.406,9.0147,,,,,,,,,
40.343,-79.947,160.13,37.406,9.0149,,,,,,,,,
40.345,-79.947,160.13,37.406,9.015,,,,,,,,,
40.347,-79.947,160.13,37.406,9.0151,,,,,,,,,
40.349,-79.947,160.14,37.406,9.0152,,,,,,,,,
40.35,-79.947,160.14,37.406,9.0153,,,,,,,,,
40.352,-79.947,160.14,37.406,9.0153,,,,,,,,,
40.354,-79.947,160.14,37.406,9.0154,,,,,,,,,
40.356,-79.947,160.14,37.406,9.0154,,,,,,,,,
40.358,-79.947,160.14,37.406,9.0153,,,,,,,,,
40.359,-79.947,160.14,37.406,9.0153,,,,,,,,,
40.361,-79.947,160.14,37.406,9.0152,,,,,,,,,
40.363,-79.947,160.14,37.406,9.0151,,,,,,,,,
40.365,-79.947,160.13,37.406,9.015,,,,,,,,,
40.367,-79.947,160.13,37.406,9.0149,,,,,,,,,
40.368,-79.947,160.13,37.406,9.0148,,,,,,,,,
40.37,-79.947,160.13,37.406,9.0147,,,,,,,,,
40.372,-79.947,178.44,37.406,12.554,,,,,,,,,
40.374,-79.947,178.46,37.406,12.555,,,,,,,,,
40.376,-79.947,178.47,37.406,12.556,,,,,,,,,
40.377,-79.947,178.49,37.406,12.557,,,,,,,,,
40.379,-79.947,178.5,37.406,12.557,,,,,,,,,
40.381,-79.947,178.51,37.406,12.558,,,,,,,,,
40.383,-79.947,178.52,37.406,12.559,,,,,,,,,
40.385,-79.947,178.53,37.406,12.559,,,,,,,,,
40.386,-79.947,178.54,32.941,12.56,,,,,,,,,
40.388,-79.947,178.54,32.942,12.56,,,,,,,,,
40.39,-79.947,178.54,32.942,12.56,,,,,,,,,
40.392,-79.947,178.53,32.942,12.56,,,,,,,,,
40.394,-79.947,178.53,32.942,12.559,,,,,,,,,
40.395,-79.947,178.52,32.942,12.558,,,,,,,,,
40.397,-79.947,178.5,32.943,12.558,,,,,,,,,
40.399,-79.947,178.49,32.943,12.557,,,,,,,,,
40.401,-79.947,154.67,32.943,9.6982,,,,,,,,,
40.402,-79.947,154.68,32.944,9.6984,,,,,,,,,
40.404,-79.947,154.69,32.944,9.6986,,,,,,,,,
40.406,-79.947,154.71,32.945,9.6989,,,,,,,,,
40.408,-79.947,154.74,32.946,9.6992,,,,,,,,,
40.41,-79.947,154.76,32.947,9.6996,,,,,,,,,
40.411,-79.947,154.8,32.948,9.7001,,,,,,,,,
40.413,-79.947,154.84,32.95,9.7007,,,,,,,,,
40.415,-79.947,154.88,32.951,9.7013,,,,,,,,,
40.417,-79.947,154.93,32.953,9.702,,,,,,,,,
40.419,-79.947,154.98,32.955,9.7027,,,,,,,,,
40.42,-79.947,155.01,32.956,9.7031,,,,,,,,,
40.422,-79.947,155.02,32.956,9.7033,,,,,,,,,
40.424,-79.947,155.01,32.956,9.7031,,,,,,,,,
40.426,-79.947,154.98,32.955,9.7026,,,,,,,,,
40.428,-79.947,154.93,32.953,9.702,,,,,,,,,
40.429,-79.947,155.48,33.217,9.8731,,,,,,,,,
40.431,-79.947,149.95,33.274,9.3497,,,,,,,,,
40.433,-79.947,149.96,33.277,9.3558,,,,,,,,,
40.435,-79.947,149.97,33.281,9.3651,,,,,,,,,
40.437,-79.947,149.99,33.288,9.3797,,,,,,,,,
40.438,-79.947,150.03,33.299,9.4019,,,,,,,,,
40.44,-79.947,150.07,33.312,9.43,,,,,,,,,
40.442,-79.947,150.1,33.32,9.4458,,,,,,,,,
40.444,-79.947,150.07,33.312,9.43,,,,,,,,,
40.446,-79.947,150.31,33.941,9.1536,,,,,,,,,
40.447,-79.947,150.14,35.03,7.8188,,,,,,,,,
40.449,-79.947,147.45,35.736,6.1181,,,,,,,,,
40.451,-79.947,147.54,35.745,6.1358,,,,,,,,,
40.453,-79.947,147.51,35.742,6.1297,,,,,,,,,
40.455,-79.947,147.4,35.73,6.1066,,,,,,,,,
40.456,-79.947,147.29,35.719,6.0846,,,,,,,,,
40.458,-79.947,147.21,35.711,6.069,,,,,,,,,
40.46,-79.947,147.16,35.707,6.0587,,,,,,,,,
40.462,-79.947,111.48,35.963,9.157,,,,,,,,,
40.464,-79.947,111.47,35.964,9.1564,,,,,,,,,
40.465,-79.947,111.46,35.964,9.1561,,,,,,,,,
40.467,-79.947,111.46,35.964,9.1563,,,,,,,,,
40.469,-79.947,111.47,35.963,9.1568,,,,,,,,,
40.471,-79.947,87.425,35.963,7.9576,,,,,,,,,
40.473,-79.947,69.666,35.962,7.2122,,,,,,,,,
40.474,-79.947,69.635,35.961,7.2112,,,,,,,,,
40.476,-79.947,69.608,35.961,7.2104,,,,,,,,,
40.478,-79.947,69.594,35.96,7.21,,,,,,,,,
40.48,-79.947,69.6,35.96,7.2102,,,,,,,,,
40.482,-79.947,69.622,36.514,7.2109,,,,,,,,,
40.483,-79.947,69.653,35.445,7.2118,,,,,,,,,
40.485,-79.947,69.684,35.444,7.2127,,,,,,,,,
40.487,-79.947,69.71,35.443,7.2134,,,,,,,,,
40.489,-79.947,69.732,35.441,7.214,,,,,,,,,
40.491,-79.947,69.749,35.44,7.2145,,,,,,,,,
40.492,-79.947,69.762,35.438,7.2148,,,,,,,,,
40.494,-79.947,69.772,35.437,7.2151,,,,,,,,,
40.496,-79.947,69.781,35.435,7.2153,,,,,,,,,
40.498,-79.947,69.787,35.434,7.2155,,,,,,,,,
40.5,-79.947,69.792,35.433,7.2157,,,,,,,,,
40.501,-79.947,69.797,35.432,7.2158,,,,,,,,,
40.503,-79.947,69.8,35.431,7.2159,,,,,,,,,
40.505,-79.947,69.803,31.925,7.2159,,,,,,,,,
40.507,-79.947,69.805,25.026,7.216,,,,,,,,,
40.509,-79.947,69.807,25.026,7.2161,,,,,,,,,
40.51,-79.947,69.809,25.026,7.2161,,,,,,,,,
40.512,-79.947,69.811,25.026,7.2161,,,,,,,,,
40.514,-79.947,140.48,25.026,7.4021,,,,,,,,,
40.516,-79.947,140.49,25.026,7.4021,,,,,,,,,
40.518,-79.947,140.49,25.026,7.402,,,,,,,,,
40.519,-79.947,140.49,25.026,7.402,,,,,,,,,
40.521,-79.947,140.49,25.026,7.402,,,,,,,,,
40.523,-79.947,140.49,25.026,7.4019,,,,,,,,,
40.525,-79.947,140.49,25.026,7.4019,,,,,,,,,
40.527,-79.947,140.49,25.026,7.4019,,,,,,,,,
40.528,-79.947,140.49,25.026,7.4018,,,,,,,,,
40.53,-79.947,140.49,25.026,7.4018,,,,,,,,,
40.532,-79.947,140.49,25.026,7.4018,,,,,,,,,
40.262,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.264,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.266,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.268,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.269,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.271,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.273,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.275,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.277,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.278,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.28,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.282,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.284,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.286,-79.945,118.37,31.385,7.6987,,,,,,,,,
40.287,-79.945,118.37,25.594,7.6987,,,,,,,,,
40.289,-79.945,118.37,23.519,7.6987,,,,,,,,,
40.291,-79.945,154.32,23.519,6.4372,,,,,,,,,
40.293,-79.945,172.89,23.519,5.3915,,,,,,,,,
40.295,-79.945,172.89,23.519,5.3915,,,,,,,,,
40.296,-79.945,172.89,23.52,5.3915,,,,,,,,,
40.298,-79.945,172.9,23.52,5.3915,,,,,,,,,
40.3,-79.945,172.9,23.52,5.3915,,,,,,,,,
40.302,-79.945,172.9,23.52,5.3916,,,,,,,,,
40.304,-79.945,172.9,23.52,5.3916,,,,,,,,,
40.305,-79.945,172.9,23.52,5.3916,,,,,,,,,
40.307,-79.945,172.9,23.52,5.3916,,,,,,,,,
40.309,-79.945,172.9,23.52,5.3916,,,,,,,,,
40.311,-79.945,172.91,23.52,5.3916,,,,,,,,,
40.313,-79.945,172.91,23.52,5.3917,,,,,,,,,
40.314,-79.945,172.91,23.52,5.3917,,,,,,,,,
40.316,-79.945,172.91,23.52,5.3917,,,,,,,,,
40.318,-79.945,172.91,23.52,5.3917,,,,,,,,,
40.32,-79.945,172.91,23.52,5.3917,,,,,,,,,
40.322,-79.945,172.91,23.52,5.3917,,,,,,,,,
40.323,-79.945,172.91,23.52,5.3917,,,,,,,,,
40.325,-79.945,172.91,23.52,5.3917,,,,,,,,,
40.327,-79.945,172.91,23.52,5.3916,,,,,,,,,
40.329,-79.945,172.9,23.52,5.3916,,,,,,,,,
40.331,-79.945,173.53,26.656,6.312,,,,,,,,,
40.332,-79.945,160.12,37.406,9.0141,,,,,,,,,
40.334,-79.945,160.12,37.406,9.0142,,,,,,,,,
40.336,-79.945,160.12,37.406,9.0143,,,,,,,,,
40.338,-79.945,160.12,37.406,9.0144,,,,,,,,,
40.34,-79.945,160.13,37.406,9.0145,,,,,,,,,
40.341,-79.945,160.13,37.406,9.0145,,,,,,,,,
40.343,-79.945,160.13,37.406,9.0146,,,,,,,,,
40.345,-79.945,160.13,37.406,9.0147,,,,,,,,,
40.347,-79.945,160.13,37.406,9.0148,,,,,,,,,
40.349,-79.945,160.13,37.406,9.0149,,,,,,,,,
40.35,-79.945,160.13,37.406,9.015,,,,,,,,,
40.352,-79.945,160.13,37.406,9.015,,,,,,,,,
40.354,-79.945,160.13,37.406,9.015,,,,,,,,,
40.356,-79.945,160.13,37.406,9.015,,,,,,,,,
40.358,-79.945,160.13,37.406,9.015,,,,,,,,,
40.359,-79.945,160.13,37.406,9.015,,,,,,,,,
40.361,-79.945,160.13,37.406,9.0149,,,,,,,,,
40.363,-79.945,160.13,37.406,9.0149,,,,,,,,,
40.365,-79.945,160.13,37.406,9.0148,,,,,,,,,
40.367,-79.945,160.13,37.406,9.0147,,,,,,,,,
40.368,-79.945,186.7,37.406,12.094,,,,,,,,,
40.37,-79.945,178.44,37.406,12.554,,,,,,,,,
40.372,-79.945,178.46,37.406,12.555,,,,,,,,,
40.374,-79.945,178.48,37.406,12.556,,,,,,,,,
40.376,-79.945,178.5,37.406,12.557,,,,,,,,,
40.377,-79.945,178.52,37.406,12.558,,,,,,,,,
40.379,-79.945,178.53,37.406,12.56,,,,,,,,,
40.381,-79.945,178.55,37.406,12.561,,,,,,,,,
40.383,-79.945,178.57,37.406,12.561,,,,,,,,,
40.385,-79.945,178.58,36.659,12.562,,,,,,,,,
40.386,-79.945,178.59,32.942,12.563,,,,,,,,,
40.388,-79.945,178.59,32.942,12.563,,,,,,,,,
40.39,-79.945,178.59,32.942,12.563,,,,,,,,,
40.392,-79.945,178.58,32.942,12.562,,,,,,,,,
40.394,-79.945,178.57,32.942,12.562,,,,,,,,,
40.395,-79.945,178.56,32.942,12.561,,,,,,,,,
40.397,-79.945,178.54,32.943,12.56,,,,,,,,,
40.399,-79.945,178.52,32.943,12.559,,,,,,,,,
40.401,-79.945,181.4,32.944,11.476,,,,,,,,,
40.402,-79.945,154.69,32.944,9.6985,,,,,,,,,
40.404,-79.945,154.7,32.945,9.6987,,,,,,,,,
40.406,-79.945,154.73,32.946,9.699,,,,,,,,,
40.408,-79.945,154.75,32.947,9.6995,,,,,,,,,
40.41,-79.945,154.79,32.948,9.7,,,,,,,,,
40.411,-79.945,154.84,32.95,9.7006,,,,,,,,,
40.413,-79.945,154.89,32.952,9.7015,,,,,,,,,
40.415,-79.945,154.96,32.954,9.7025,,,,,,,,,
40.417,-79.945,155.05,32.957,9.7036,,,,,,,,,
40.419,-79.945,155.13,32.96,9.7048,,,,,,,,,
40.42,-79.945,155.19,32.962,9.7057,,,,,,,,,
40.422,-79.945,155.22,32.963,9.7061,,,,,,,,,
40.424,-79.945,155.19,32.962,9.7057,,,,,,,,,
40.426,-79.945,155.12,32.96,9.7047,,,,,,,,,
40.428,-79.945,155.04,32.957,9.7035,,,,,,,,,
40.429,-79.945,154.96,32.954,9.7024,,,,,,,,,
40.431,-79.945,149.95,33.274,9.351,,,,,,,,,
40.433,-79.945,149.96,33.278,9.3583,,,,,,,,,
40.435,-79.945,149.98,33.284,9.3701,,,,,,,,,
40.437,-79.945,150.01,33.294,9.3909,,,,,,,,,
40.438,-79.945,150.07,33.312,9.43,,,,,,,,,
40.44,-79.945,150.21,33.345,9.5041,,,,,,,,,
40.442,-79.945,150.37,33.375,9.5749,,,,,,,,,
40.444,-79.945,150.21,33.345,9.5041,,,,,,,,,
40.446,-79.945,150.34,33.919,9.1923,,,,,,,,,
40.447,-79.945,150.14,35.069,7.7762,,,,,,,,,
40.449,-79.945,147.71,35.768,6.1733,,,,,,,,,
40.451,-79.945,147.97,35.81,6.2365,,,,,,,,,
40.453,-79.945,147.87,35.792,6.2112,,,,,,,,,
40.455,-79.945,147.57,35.75,6.1437,,,,,,,,,
40.456,-79.945,147.37,35.726,6.1001,,,,,,,,,
40.458,-79.945,147.25,35.715,6.076,,,,,,,,,
40.46,-79.945,147.17,35.708,6.0621,,,,,,,,,
40.462,-79.945,147.13,35.705,6.0537,,,,,,,,,
40.464,-79.945,111.49,35.962,9.1579,,,,,,,,,
40.465,-79.945,111.49,35.962,9.1578,,,,,,,,,
40.467,-79.945,111.49,35.962,9.1579,,,,,,,,,
40.469,-79.945,111.5,35.962,9.1582,,,,,,,,,
40.471,-79.945,87.246,35.961,7.95,,,,,,,,,
40.473,-79.945,69.701,35.961,7.2132,,,,,,,,,
40.474,-79.945,69.683,35.961,7.2126,,,,,,,,,
40.476,-79.945,69.668,35.96,7.2122,,,,,,,,,
40.478,-79.945,69.661,35.96,7.212,,,,,,,,,
40.48,-79.945,69.664,35.96,7.2121,,,,,,,,,
40.482,-79.945,69.676,35.959,7.2124,,,,,,,,,
40.483,-79.945,69.693,35.442,7.2129,,,,,,,,,
40.485,-79.945,69.712,35.441,7.2135,,,,,,,,,
40.487,-79.945,69.73,35.44,7.214,,,,,,,,,
40.489,-79.945,69.745,35.439,7.2144,,,,,,,,,
40.491,-79.945,69.758,35.438,7.2147,,,,,,,,,
40.492,-79.945,69.768,35.436,7.215,,,,,,,,,
40.494,-79.945,69.777,35.435,7.2152,,,,,,,,,
40.496,-79.945,69.784,35.434,7.2154,,,,,,,,,
40.498,-79.945,69.789,35.433,7.2156,,,,,,,,,
40.5,-79.945,69.794,31.934,7.2157,,,,,,,,,
40.501,-79.945,69.798,25.027,7.2158,,,,,,,,,
40.503,-79.945,69.801,25.026,7.2159,,,,,,,,,
40.505,-79.945,69.804,25.026,7.216,,,,,,,,,
40.507,-79.945,69.806,25.026,7.216,,,,,,,,,
40.509,-79.945,97.175,25.026,7.309,,,,,,,,,
40.51,-79.945,140.48,25.026,7.4023,,,,,,,,,
40.512,-79.945,140.48,25.026,7.4022,,,,,,,,,
40.514,-79.945,140.48,25.026,7.4022,,,,,,,,,
40.516,-79.945,140.48,25.026,7.4021,,,,,,,,,
40.518,-79.945,140.49,25.026,7.4021,,,,,,,,,
40.519,-79.945,140.49,25.026,7.402,,,,,,,,,
40.521,-79.945,140.49,25.026,7.402,,,,,,,,,
40.523,-79.945,140.49,25.026,7.402,,,,,,,,,
40.525,-79.945,140.49,25.026,7.4019,,,,,,,,,
40.527,-79.945,140.49,25.026,7.4019,,,,,,,,,
40.528,-79.945,140.49,25.026,7.4018,,,,,,,,,
40.53,-79.945,140.49,25.026,7.4018,,,,,,,,,
40.532,-79.945,140.49,25.026,7.4018,,,,,,,,,
40.262,-79.943,118.37,31.385,7.6987,,,,,,,,,
40.264,-79.943,118.37,31.385,7.6987,,,,,,,,,
40.266,-79.943,118.37,31.385,7.6987,,,,,,,,,
40.268,-79.943,118.37,31.385,7.6987,,,,,,,,,
40.269,-79.943,118.37,31.385,7.6987,,,,,,,,,
40.271,-79.943,118.37,31.385,7.6987,,,,,,,,,
40.273,-79.943,118.37,31.385,7.6987,,,,,,,,,
40.275,-79.943,118.37,31.385,7.6987,,,,,,,,,
40.277,-79.943,118.37,31.385,7.6987,,,,,,,,,
40.278,-79.943,118.37,31.385,7.6987,,,,,,,,,
40.28,-79.943,118.37,31.385,7.6987,,,,,,,,,
40.282,-79.943,118.36,31.386,7.6987,,,,,,,,,
40.284,-79.943,118.36,31.386,7.6987,,,,,,,,,
40.286,-79.943,118.36,31.386,7.6988,,,,,,,,,
40.287,-79.943,118.36,30.336,7.6988,,,,,,,,,
40.289,-79.943,118.36,23.519,7.6988,,,,,,,,,
40.291,-79.943,118.36,23.519,7.6988,,,,,,,,,
40.293,-79.943,172.89,23.519,5.3915,,,,,,,,,
40.295,-79.943,172.89,23.52,5.3915,,,,,,,,,
40.296,-79.943,172.9,23.52,5.3915,,,,,,,,,
40.298,-79.943,172.9,23.52,5.3916,,,,,,,,,
40.3,-79.943,172.9,23.52,5.3916,,,,,,,,,
40.302,-79.943,172.9,23.52,5.3916,,,,,,,,,
40.304,-79.943,172.9,23.52,5.3916,,,,,,,,,
40.305,-79.943,172.91,23.52,5.3916,,,,,,,,,
40.307,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.309,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.311,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.313,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.314,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.316,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.318,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.32,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.322,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.323,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.325,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.327,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.329,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.331,-79.943,172.91,23.52,5.3917,,,,,,,,,
40.332,-79.943,172.91,23.52,5.3916,,,,,,,,,
40.334,-79.943,160.12,37.406,9.0141,,,,,,,,,
40.336,-79.943,160.12,37.406,9.0142,,,,,,,,,
40.338,-79.943,160.12,37.406,9.0142,,,,,,,,,
40.34,-79.943,160.12,37.406,9.0143,,,,,,,,,
40.341,-79.943,160.12,37.406,9.0144,,,,,,,,,
40.343,-79.943,160.13,37.406,9.0145,,,,,,,,,
40.345,-79.943,160.13,37.406,9.0145,,,,,,,,,
40.347,-79.943,160.13,37.406,9.0146,,,,,,,,,
40.349,-79.943,160.13,37.406,9.0147,,,,,,,,,
40.35,-79.943,160.13,37.406,9.0147,,,,,,,,,
40.352,-79.943,160.13,37.406,9.0147,,,,,,,,,
40.354,-79.943,160.13,37.406,9.0148,,,,,,,,,
40.356,-79.943,160.13,37.406,9.0148,,,,,,,,,
40.358,-79.943,160.13,37.406,9.0148,,,,,,,,,
40.359,-79.943,160.13,37.406,9.0147,,,,,,,,,
40.361,-79.943,160.13,37.406,9.0147,,,,,,,,,
40.363,-79.943,160.13,37.406,9.0146,,,,,,,,,
40.365,-79.943,160.13,37.406,9.0146,,,,,,,,,
40.367,-79.943,178.43,37.406,12.553,,,,,,,,,
40.368,-79.943,178.44,37.406,12.554,,,,,,,,,
40.37,-79.943,178.46,37.406,12.555,,,,,,,,,
40.372,-79.943,178.48,37.406,12.557,,,,,,,,,
40.374,-79.943,178.5,37.406,12.558,,,,,,,,,
40.376,-79.943,178.53,37.406,12.559,,,,,,,,,
40.377,-79.943,178.55,37.406,12.561,,,,,,,,,
40.379,-79.943,178.58,37.406,12.562,,,,,,,,,
40.381,-79.943,178.6,37.406,12.563,,,,,,,,,
40.383,-79.943,178.62,37.407,12.565,,,,,,,,,
40.385,-79.943,178.64,32.941,12.566,,,,,,,,,
40.386,-79.943,178.65,32.942,12.566,,,,,,,,,
40.388,-79.943,178.66,32.942,12.567,,,,,,,,,
40.39,-79.943,178.65,32.942,12.566,,,,,,,,,
40.392,-79.943,178.64,32.942,12.566,,,,,,,,,
40.394,-79.943,178.63,32.942,12.565,,,,,,,,,
40.395,-79.943,178.61,32.943,12.564,,,,,,,,,
40.397,-79.943,178.58,32.943,12.562,,,,,,,,,
40.399,-79.943,178.56,32.943,12.561,,,,,,,,,
40.401,-79.943,178.53,32.944,12.56,,,,,,,,,
40.402,-79.943,154.69,32.944,9.6986,,,,,,,,,
40.404,-79.943,154.71,32.945,9.6989,,,,,,,,,
40.406,-79.943,154.74,32.946,9.6992,,,,,,,,,
40.408,-79.943,154.77,32.947,9.6997,,,,,,,,,
40.41,-79.943,154.82,32.949,9.7004,,,,,,,,,
40.411,-79.943,154.88,32.951,9.7012,,,,,,,,,
40.413,-79.943,154.96,32.954,9.7024,,,,,,,,,
40.415,-79.943,155.07,32.958,9.7039,,,,,,,,,
40.417,-79.943,155.21,32.963,9.7059,,,,,,,,,
40.419,-79.943,155.36,32.968,9.7082,,,,,,,,,
40.42,-79.943,155.5,32.973,9.7102,,,,,,,,,
40.422,-79.943,155.56,32.974,9.7109,,,,,,,,,
40.424,-79.943,155.49,32.972,9.71,,,,,,,,,
40.426,-79.943,155.35,32.967,9.708,,,,,,,,,
40.428,-79.943,155.19,32.962,9.7057,,,,,,,,,
40.429,-79.943,155.06,32.957,9.7038,,,,,,,,,
40.431,-79.943,159.13,33.446,9.7795,,,,,,,,,
40.433,-79.943,149.96,33.279,9.3592,,,,,,,,,
40.435,-79.943,149.98,33.285,9.3721,,,,,,,,,
40.437,-79.943,150.02,33.296,9.3959,,,,,,,,,
40.438,-79.943,150.1,33.32,9.4458,,,,,,,,,
40.44,-79.943,150.37,33.375,9.5749,,,,,,,,,
40.442,-79.943,151.52,33.507,9.9349,,,,,,,,,
40.444,-79.943,150.37,33.375,9.5749,,,,,,,,,
40.446,-79.943,150.36,33.913,9.2094,,,,,,,,,
40.447,-79.943,150.14,35.103,7.7361,,,,,,,,,
40.449,-79.943,147.95,35.807,6.2315,,,,,,,,,
40.451,-79.943,148.78,36.049,6.4852,,,,,,,,,
40.453,-79.943,148.34,35.896,6.3388,,,,,,,,,
40.455,-79.943,147.71,35.768,6.1748,,,,,,,,,
40.456,-79.943,147.42,35.731,6.1099,,,,,,,,,
40.458,-79.943,147.27,35.716,6.0797,,,,,,,,,
40.46,-79.943,147.18,35.709,6.0638,,,,,,,,,
40.462,-79.943,109.5,34.6,7.7459,,,,,,,,,
40.464,-79.943,70.474,32.647,9.1344,,,,,,,,,
40.465,-79.943,65.979,32.992,9.8564,,,,,,,,,
40.467,-79.943,95.924,35.026,8.9996,,,,,,,,,
40.469,-79.943,104.9,35.961,9.159,,,,,,,,,
40.471,-79.943,96.89,35.961,8.2319,,,,,,,,,
40.473,-79.943,79.26,35.96,7.2139,,,,,,,,,
40.474,-79.943,69.716,35.96,7.2136,,,,,,,,,
40.476,-79.943,69.708,35.96,7.2133,,,,,,,,,
40.478,-79.943,69.704,35.96,7.2132,,,,,,,,,
40.48,-79.943,69.705,35.959,7.2133,,,,,,,,,
40.482,-79.943,69.712,35.959,7.2135,,,,,,,,,
40.483,-79.943,69.722,36.844,7.2137,,,,,,,,,
40.485,-79.943,69.734,35.438,7.2141,,,,,,,,,
40.487,-79.943,69.746,35.438,7.2144,,,,,,,,,
40.489,-79.943,69.757,35.437,7.2147,,,,,,,,,
40.491,-79.943,69.766,35.436,7.215,,,,,,,,,
40.492,-79.943,69.774,35.435,7.2152,,,,,,,,,
40.494,-79.943,69.781,33.375,7.2154,,,,,,,,,
40.496,-79.943,69.787,25.027,7.2155,,,,,,,,,
40.498,-79.943,69.792,25.027,7.2156,,,,,,,,,
40.5,-79.943,69.796,25.027,7.2158,,,,,,,,,
40.501,-79.943,69.799,25.027,7.2158,,,,,,,,,
40.503,-79.943,69.802,25.027,7.2159,,,,,,,,,
40.505,-79.943,111.12,25.027,7.3845,,,,,,,,,
40.507,-79.943,140.48,25.027,7.4025,,,,,,,,,
40.509,-79.943,140.48,25.026,7.4024,,,,,,,,,
40.51,-79.943,140.48,25.026,7.4024,,,,,,,,,
40.512,-79.943,140.48,25.026,7.4023,,,,,,,,,
40.514,-79.943,140.48,25.026,7.4023,,,,,,,,,
40.516,-79.943,140.48,25.026,7.4022,,,,,,,,,
40.518,-79.943,140.48,25.026,7.4021,,,,,,,,,
40.519,-79.943,140.49,25.026,7.4021,,,,,,,,,
40.521,-79.943,140.49,25.026,7.402,,,,,,,,,
40.523,-79.943,140.49,25.026,7.402,,,,,,,,,
40.525,-79.943,140.49,25.026,7.402,,,,,,,,,
40.527,-79.943,140.49,25.026,7.4019,,,,,,,,,
40.528,-79.943,140.49,25.026,7.4019,,,,,,,,,
40.53,-79.943,140.49,25.026,7.4018,,,,,,,,,
40.532,-79.943,140.49,25.026,7.4018,,,,,,,,,
40.262,-79.94,118.37,31.385,7.6987,,,,,,,,,
40.264,-79.94,118.37,31.385,7.6987,,,,,,,,,
40.266,-79.94,118.37,31.385,7.6987,,,,,,,,,
40.268,-79.94,118.37,31.385,7.6987,,,,,,,,,
40.269,-79.94,118.37,31.385,7.6987,,,,,,,,,
40.271,-79.94,118.37,31.385,7.6987,,,,,,,,,
